La Jolla Pharmaceutical Company (LJPC) ,LJPC, $376.12M , 08/07/2015 , Jun 2015 , $-0.61 , 4 , $-0.7 ,14.75%
Ladenburg Thalmann Financial Services Inc (LTS) ,LTS, $506.44M , 08/07/2015 , Jun 2015 , $-0.04 , 1 , $-0.05 ,25%
Landmark Bancorp Inc. (LARK) ,LARK, $89.28M , 08/07/2015 , Jun 2015 , $n/a , 0 , $0.76 ,n/a
Lexicon Pharmaceuticals Inc. (LXRX) ,LXRX, $998.32M , 08/07/2015 , Jun 2015 , $-0.32 , 4 , $-0.27 ,-15.62%
LMI Aerospace Inc. (LMIA) ,LMIA, $140.81M , 08/07/2015 , Jun 2015 , $-0.01 , 2 , $0.07 ,-800%
Loral Space and Communications Inc. (LORL) ,LORL, $1.38B , 08/07/2015 , Jun 2015 , $n/a , 0 , $0.56 ,n/a
Lsb Industries Inc. (LXU) ,LXU, $356.71M , 08/07/2015 , Jun 2015 , $0.4 , 1 , $0.02 ,-95%
Lyon William Homes (WLH) ,WLH, $700.2M , 08/07/2015 , Jun 2015 , $0.33 , 1 , $0.32 ,-3.03%
Magna International Inc. (MGA) ,MGA, $21.83B , 08/07/2015 , Jun 2015 , $1.17 , 8 , $1.29 ,10.26%
Magnum Hunter Resources Corporation (MHR) ,MHR, $64.64M , 08/07/2015 , Jun 2015 , $-0.37 , 2 , $-0.24 ,-35.14%
New England Realty Associates Limited Partnership (NEN) ,NEN, $189.38M , 08/07/2015 , Jun 2015 , $n/a , 0 , $8.66 ,n/a
New York REIT Inc. (NYRT) ,NYRT, $1.87B , 08/07/2015 , Jun 2015 , $0.14 , 1 , $0.14 ,0%
NII Holdings Inc. (NIHD) ,NIHD, $703.95M , 08/07/2015 , Jun 2015 , $n/a , 0 , $-1.14 ,n/a
NL Industries Inc. (NL) ,NL, $178.21M , 08/07/2015 , Jun 2015 , $0.22 , 1 , $0.01 ,-95.45%
Odyssey Marine Exploration Inc. (OMEX) ,OMEX, $38.48M , 08/07/2015 , Jun 2015 , $-0.07 , 1 , $-0.07 ,-0%
OFS Capital Corporation (OFS) ,OFS, $107.98M , 08/07/2015 , Jun 2015 , $0.3 , 2 , $0.28 ,-6.67%
Oragenics Inc. (OGEN) ,OGEN, $50.34M , 08/07/2015 , Jun 2015 , $n/a , 0 , $-0.17 ,n/a
Park-Ohio Holdings Corp. (PKOH) ,PKOH, $437.12M , 08/07/2015 , Jun 2015 , $1.08 , 2 , $1.04 ,-3.7%
PennTex Midstream Partners LP (PTXP) ,PTXP, $684M , 08/07/2015 , Jun 2015 , $-0.02 , 3 , $0.07 ,-450%
Pharmerica Corporation (PMC) ,PMC, $882.84M , 08/07/2015 , Jun 2015 , $0.28 , 1 , $0.33 ,17.86%
PHI Inc. (PHIIK) ,PHIIK, $301.21M , 08/07/2015 , Jun 2015 , $n/a , 0 , $0.41 ,n/a
PHI Inc. (PHII) ,PHII, $288.27M , 08/07/2015 , Jun 2015 , $n/a , 0 , $0.41 ,n/a
Physicians Realty Trust (DOC) ,DOC, $1.16B , 08/07/2015 , Jun 2015 , $0.24 , 5 , $0.21 ,-12.5%
Pretium Resources Inc. (PVG) ,PVG, $874.49M , 08/07/2015 , Jun 2015 , $-0.03 , 2 , $-0.02 ,-33.33%
Rare Element Resources Ltd. (REE) ,REE, $12.18M , 08/07/2015 , Jun 2015 , $n/a , 0 , $-0.04 ,n/a
Sabine Royalty Trust (SBR) ,SBR, $466.1M , 08/07/2015 , Jun 2015 , $n/a , 0 , $0.65 ,n/a
Sirona Dental Systems Inc. (SIRO) ,SIRO, $6.02B , 08/07/2015 , Jun 2015 , $1.15 , 8 , $1.16 ,0.87%
Sorrento Therapeutics Inc. (SRNE) ,SRNE, $319.84M , 08/07/2015 , Jun 2015 , $-0.32 , 2 , $-0.3 ,-6.25%
Sotheby's (BID) ,BID, $2.39B , 08/07/2015 , Jun 2015 , $1.25 , 5 , $1.04 ,-16.8%
SouFun Holdings Limited (SFUN) ,SFUN, $2.88B , 08/07/2015 , Jun 2015 , $0.03 , 2 , $0.04 ,33.33%
South Jersey Industries Inc. (SJI) ,SJI, $1.82B , 08/07/2015 , Jun 2015 , $0.1 , 2 , $0.03 ,-70%
Southcross Energy Partners L.P. (SXE) ,SXE, $201.41M , 08/07/2015 , Jun 2015 , $-0.17 , 5 , $-0.17 ,-0%
Stellus Capital Investment Corporation (SCM) ,SCM, $131.04M , 08/07/2015 , Jun 2015 , $0.34 , 5 , $0.32 ,-5.88%
Tata Motors Ltd (TTM) ,TTM, $15.09B , 08/07/2015 , Jun 2015 , $n/a , 0 , $0.66 ,n/a
TELUS Corporation (TU) ,TU, $20.14B , 08/07/2015 , Jun 2015 , $0.51 , 3 , $0.54 ,5.88%
Tetra Technologies Inc. (TTI) ,TTI, $548.52M , 08/07/2015 , Jun 2015 , $0 , 5 , $0.16 ,∞%
Tootsie Roll Industries Inc. (TR) ,TR, $1.98B , 08/07/2015 , Jun 2015 , $n/a , 0 , $0.18 ,n/a
UBIC Inc. (UBIC) ,UBIC, $236.2M , 08/07/2015 , Jun 2015 , $n/a , 0 , $-0.01 ,n/a
United Community Bancorp (UCBA) ,UCBA, $68M , 08/07/2015 , Jun 2015 , $n/a , 0 , $0.16 ,n/a
Universal American Corp. (UAM) ,UAM, $627.07M , 08/07/2015 , Jun 2015 , $0.06 , 4 , $0.02 ,-66.67%
Valhi Inc. (VHI) ,VHI, $868.21M , 08/07/2015 , Jun 2015 , $0.07 , 1 , $-0.04 ,-157.14%
Voltari Corporation (VLTC) ,VLTC, $56.95M , 08/07/2015 , Jun 2015 , $n/a , 0 , $-0.34 ,n/a
Western Copper and Gold Corporation (WRN) ,WRN, $28.27M , 08/07/2015 , Jun 2015 , $n/a , 0 , $-0.01 ,n/a
Whitewave Foods Company (The) (WWAV) ,The, $7.03B , 08/07/2015 , Jun 2015 , $0.25 , 12 , $0.26 ,4%
51job Inc. (JOBS) ,JOBS, $1.99B , 08/10/2015 , Jun 2015 , $n/a , 0 , $0.47 ,n/a
Achaogen Inc. (AKAO) ,AKAO, $101.81M , 08/10/2015 , Jun 2015 , $-0.2 , 5 , $-0.05 ,-75%
Achillion Pharmaceuticals Inc. (ACHN) ,ACHN, $1.07B , 08/10/2015 , Jun 2015 , $-0.19 , 5 , $-0.25 ,31.58%
Aduro Biotech Inc. (ADRO) ,ADRO, $1.69B , 08/10/2015 , Jun 2015 , $-0.01 , 3 , $-0.18 ,1700%
Air Industries Group (AIRI) ,AIRI, $61.38M , 08/10/2015 , Jun 2015 , $0.09 , 1 , $-0.08 ,-188.89%
Alaska Communications Systems Group Inc. (ALSK) ,ALSK, $118.94M , 08/10/2015 , Jun 2015 , $n/a , 0 , $-0.1 ,n/a
Alimera Sciences Inc. (ALIM) ,ALIM, $137.67M , 08/10/2015 , Jun 2015 , $-0.24 , 2 , $-0.25 ,4.17%
Altisource Asset Management Corp (AAMC) ,AAMC, $56.29M , 08/10/2015 , Jun 2015 , $n/a , 0 , $0.27 ,n/a
Altisource Residential Corporation (RESI) ,RESI, $838.22M , 08/10/2015 , Jun 2015 , $0.57 , 2 , $0.23 ,-59.65%
Ambac Financial Group Inc. (AMBC) ,AMBC, $743.29M , 08/10/2015 , Jun 2015 , $n/a , 0 , $5.7 ,n/a
American Midstream Partners LP (AMID) ,AMID, $255.08M , 08/10/2015 , Jun 2015 , $0.1 , 4 , $0.04 ,-60%
American Public Education Inc. (APEI) ,APEI, $362.64M , 08/10/2015 , Jun 2015 , $0.45 , 3 , $0.42 ,-6.67%
Antares Pharma Inc. (ATRS) ,ATRS, $229.11M , 08/10/2015 , Jun 2015 , $-0.03 , 2 , $-0.01 ,-66.67%
Anthera Pharmaceuticals Inc. (ANTH) ,ANTH, $250.14M , 08/10/2015 , Jun 2015 , $-0.28 , 2 , $-0.25 ,-10.71%
Applied DNA Sciences Inc (APDN) ,APDN, $151.06M , 08/10/2015 , Jun 2015 , $-0.13 , 1 , $-0.08 ,-38.46%
Arcadia Biosciences Inc. (RKDA) ,RKDA, $140.77M , 08/10/2015 , Jun 2015 , $n/a , 0 , $-0.19 ,n/a
Arotech Corporation (ARTX) ,ARTX, $34.58M , 08/10/2015 , Jun 2015 , $0.04 , 1 , $-0.04 ,-200%
Ascent Capital Group Inc. (ASCMA) ,ASCMA, $295.83M , 08/10/2015 , Jun 2015 , $-0.85 , 2 , $-1.41 ,65.88%
Asta Funding Inc. (ASFI) ,ASFI, $113.89M , 08/10/2015 , Jun 2015 , $n/a , 0 , $0.01 ,n/a
Asterias Biotherapeutics Inc. (AST) ,AST, $190.27M , 08/10/2015 , Jun 2015 , $-0.11 , 1 , $-0.1 ,-9.09%
Atlantic Power Corporation (AT) ,AT, $260.72M , 08/10/2015 , Jun 2015 , $-0.15 , 1 , $-0.18 ,20%
AVEO Pharmaceuticals Inc. (AVEO) ,AVEO, $67.42M , 08/10/2015 , Jun 2015 , $-0.16 , 1 , $-0.1 ,-37.5%
Avid Technology Inc. (AVID) ,AVID, $324.77M , 08/10/2015 , Jun 2015 , $0.2 , 2 , $0.01 ,-95%
Azure Midstream Partners LP (AZUR) ,AZUR, $168.67M , 08/10/2015 , Jun 2015 , $0.19 , 2 , $0.09 ,-52.63%
B. Riley Financial Inc. (RILY) ,RILY, $160.67M , 08/10/2015 , Jun 2015 , $n/a , 0 , $0.53 ,n/a
Biocept Inc. (BIOC) ,BIOC, $38.34M , 08/10/2015 , Jun 2015 , $-0.23 , 1 , $-0.22 ,-4.35%
BioDelivery Sciences International Inc. (BDSI) ,BDSI, $297.98M , 08/10/2015 , Jun 2015 , $-0.31 , 4 , $-0.37 ,19.35%
BioScrip Inc. (BIOS) ,BIOS, $141.59M , 08/10/2015 , Jun 2015 , $-0.11 , 3 , $-0.02 ,-81.82%
BioSpecifics Technologies Corp (BSTC) ,BSTC, $416.15M , 08/10/2015 , Jun 2015 , $n/a , 0 , $0.24 ,n/a
BioTime Inc. (BTX) ,BTX, $342.29M , 08/10/2015 , Jun 2015 , $n/a , 0 , $-0.12 ,n/a
Black Diamond Inc. (BDE) ,BDE, $179.87M , 08/10/2015 , Jun 2015 , $-0.11 , 3 , $0.01 ,-109.09%
Blueprint Medicines Corporation (BPMC) ,BPMC, $582.64M , 08/10/2015 , Jun 2015 , $-0.44 , 2 , $-0.81 ,84.09%
BP Prudhoe Bay Royalty Trust (BPT) ,BPT, $849.79M , 08/10/2015 , Jun 2015 , $n/a , 0 , $1 ,n/a
Calithera Biosciences Inc. (CALA) ,CALA, $144.73M , 08/10/2015 , Jun 2015 , $-0.48 , 2 , $-0.44 ,-8.33%
Capitala Finance Corp. (CPTA) ,CPTA, $215.87M , 08/10/2015 , Jun 2015 , $0.39 , 6 , $0.33 ,-15.38%
Cara Therapeutics Inc. (CARA) ,CARA, $423.23M , 08/10/2015 , Jun 2015 , $-0.26 , 3 , $-0.25 ,-3.85%
CareDx Inc. (CDNA) ,CDNA, $53.26M , 08/10/2015 , Jun 2015 , $-0.19 , 2 , $-0.27 ,42.11%
CareTrust REIT Inc. (CTRE) ,CTRE, $370.6M , 08/10/2015 , Jun 2015 , $0.25 , 1 , $0.25 ,0%
Castle Brands Inc. (ROX) ,ROX, $217.37M , 08/10/2015 , Jun 2015 , $-0.01 , 1 , $-0.01 ,-0%
Catalyst Pharmaceuticals Inc. (CPRX) ,CPRX, $288.67M , 08/10/2015 , Jun 2015 , $-0.07 , 2 , $-0.06 ,-14.29%
Celldex Therapeutics Inc. (CLDX) ,CLDX, $1.33B , 08/10/2015 , Jun 2015 , $-0.34 , 7 , $-0.33 ,-2.94%
Celsion Corporation (CLSN) ,CLSN, $41.45M , 08/10/2015 , Jun 2015 , $-0.34 , 3 , $-0.27 ,-20.59%
CenterPoint Energy Inc. (CNP) ,CNP, $7.97B , 08/10/2015 , Jun 2015 , $0.2 , 6 , $0.18 ,-10%
Cherry Hill Mortgage Investment Corporation (CHMI) ,CHMI, $111.74M , 08/10/2015 , Jun 2015 , $0.51 , 3 , $0.48 ,-5.88%
ChipMOS TECHNOLOGIES (Bermuda) LTD. (IMOS) ,Bermuda, $511.34M , 08/10/2015 , Jun 2015 , $0.11 , 2 , $0.34 ,209.09%
CIM Commercial Trust Corporation (CMCT) ,CMCT, $1.93B , 08/10/2015 , Jun 2015 , $n/a , 0 , $0.01 ,n/a
Cogentix Medical Inc. (CGNT) ,CGNT, $34.57M , 08/10/2015 , Jun 2015 , $-0.1 , 3 , $-0.07 ,-30%
Coherus BioSciences Inc. (CHRS) ,CHRS, $1.05B , 08/10/2015 , Jun 2015 , $n/a , 0 , $-1.56 ,n/a
Consolidated Water Co. Ltd. (CWCO) ,CWCO, $174.65M , 08/10/2015 , Jun 2015 , $0.16 , 2 , $0.15 ,-6.25%
Core Molding Technologies Inc (CMT) ,CMT, $159.73M , 08/10/2015 , Jun 2015 , $n/a , 0 , $0.53 ,n/a
CorEnergy Infrastructure Trust Inc. (CORR) ,CORR, $301.06M , 08/10/2015 , Jun 2015 , $0.18 , 2 , $0.12 ,-33.33%
Credicorp Ltd. (BAP) ,BAP, $9.1B , 08/10/2015 , Jun 2015 , $2.78 , 2 , $2.99 ,7.55%
CUI Global Inc. (CUI) ,CUI, $126.88M , 08/10/2015 , Jun 2015 , $-0.04 , 3 , $-0.01 ,-75%
Cymabay Therapeutics Inc. (CBAY) ,CBAY, $38.69M , 08/10/2015 , Jun 2015 , $-0.42 , 1 , $-0.09 ,-78.57%
Dataram Corporation (DRAM) ,DRAM, $3.76M , 08/10/2015 , Apr 2015 , $n/a , 0 , $-0.32 ,n/a
Dean Foods Company (DF) ,DF, $1.69B , 08/10/2015 , Jun 2015 , $0.26 , 6 , $0.33 ,26.92%
Derma Sciences Inc. (DSCI) ,DSCI, $133.16M , 08/10/2015 , Jun 2015 , $-0.43 , 2 , $-0.36 ,-16.28%
Discovery Laboratories Inc. (DSCO) ,DSCO, $33.97M , 08/10/2015 , Jun 2015 , $-0.14 , 1 , $-0.13 ,-7.14%
DTS Inc. (DTSI) ,DTSI, $530.43M , 08/10/2015 , Jun 2015 , $0.22 , 2 , $0.24 ,9.09%
DXP Enterprises Inc. (DXPE) ,DXPE, $446.67M , 08/10/2015 , Jun 2015 , $0.7 , 3 , $0.47 ,-32.86%
ECA Marcellus Trust I (ECT) ,ECT, $30.46M , 08/10/2015 , Jun 2015 , $0.06 , 1 , $0.06 ,0%
Encore Capital Group Inc (ECPG) ,ECPG, $1.02B , 08/10/2015 , Jun 2015 , $1.28 , 4 , $1.23 ,-3.91%
Endo International plc (ENDP) ,ENDP, $13.78B , 08/10/2015 , Jun 2015 , $1.02 , 6 , $1.08 ,5.88%
Energous Corporation (WATT) ,WATT, $94.91M , 08/10/2015 , Jun 2015 , $-0.57 , 2 , $-0.48 ,-15.79%
Envestnet Inc (ENV) ,ENV, $1.06B , 08/10/2015 , Jun 2015 , $0.17 , 4 , $0.18 ,5.88%
Erin Energy Corp. (ERN) ,ERN, $869.27M , 08/10/2015 , Jun 2015 , $n/a , 0 , $-0.04 ,n/a
ESCO Technologies Inc. (ESE) ,ESE, $979.49M , 08/10/2015 , Jun 2015 , $0.42 , 2 , $0.41 ,-2.38%
EV Energy Partners L.P. (EVEP) ,EVEP, $265.37M , 08/10/2015 , Jun 2015 , $0.24 , 6 , $-0.56 ,-333.33%
Farmers National Banc Corp. (FMNB) ,FMNB, $210.76M , 08/10/2015 , Jun 2015 , $n/a , 0 , $0.12 ,n/a
Federal Agricultural Mortgage Corporation (AGM) ,AGM, $339.34M , 08/10/2015 , Jun 2015 , $1.1 , 1 , $1.02 ,-7.27%
Fifth Street Finance Corp. (FSC) ,FSC, $870.97M , 08/10/2015 , Jun 2015 , $0.19 , 9 , $0.21 ,10.53%
Fifth Street Senior Floating Rate Corp. (FSFR) ,FSFR, $256.07M , 08/10/2015 , Jun 2015 , $0.27 , 2 , $0.22 ,-18.52%
Finjan Holdings Inc. (FNJN) ,FNJN, $29.56M , 08/10/2015 , Jun 2015 , $-0.12 , 2 , $-0.12 ,-0%
First United Corporation (FUNC) ,FUNC, $53.79M , 08/10/2015 , Jun 2015 , $n/a , 0 , $0.08 ,n/a
Firsthand Technology Value Fund Inc. (SVVC) ,SVVC, $64.47M , 08/10/2015 , Jun 2015 , $n/a , 0 , $-0.11 ,n/a
Five Oaks Investment Corp. (OAKS) ,OAKS, $99.98M , 08/10/2015 , Jun 2015 , $0.32 , 2 , $0.3 ,-6.25%
Five Star Quality Care Inc. (FVE) ,FVE, $155.97M , 08/10/2015 , Jun 2015 , $0.01 , 2 , $-0.05 ,-600%
Fortress Biotech Inc. (FBIO) ,FBIO, $134.41M , 08/10/2015 , Jun 2015 , $n/a , 0 , $-0.16 ,n/a
Franco-Nevada Corporation (FNV) ,FNV, $8.41B , 08/10/2015 , Jun 2015 , $0.15 , 5 , $0.15 ,0%
FS Investment Corporation (FSIC) ,FSIC, $2.37B , 08/10/2015 , Jun 2015 , $0.23 , 5 , $0.35 ,52.17%
Fuel Tech Inc. (FTEK) ,FTEK, $47.72M , 08/10/2015 , Jun 2015 , $n/a , 0 , $-0.06 ,n/a
FutureFuel Corp. (FF) ,FF, $647.97M , 08/10/2015 , Jun 2015 , $0.2 , 1 , $0.09 ,-55%
Galectin Therapeutics Inc. (GALT) ,GALT, $65.18M , 08/10/2015 , Jun 2015 , $n/a , 0 , $-0.21 ,n/a
Gas Natural Inc. (EGAS) ,EGAS, $91.87M , 08/10/2015 , Jun 2015 , $-0.09 , 1 , $-0.06 ,-33.33%
Getty Realty Corporation (GTY) ,GTY, $567.17M , 08/10/2015 , Jun 2015 , $0.5 , 1 , $0.55 ,10%
Global Net Lease Inc. (GNL) ,GNL, $1.55B , 08/10/2015 , Jun 2015 , $n/a , 0 , $0.16 ,n/a
Globalstar Inc. (GSAT) ,GSAT, $1.92B , 08/10/2015 , Jun 2015 , $n/a , 0 , $0.04 ,n/a
Grand Canyon Education Inc. (LOPE) ,LOPE, $1.82B , 08/10/2015 , Jun 2015 , $0.52 , 3 , $0.55 ,5.77%
Halozyme Therapeutics Inc. (HALO) ,HALO, $1.91B , 08/10/2015 , Jun 2015 , $-0.06 , 3 , $0.02 ,-133.33%
Harris &amp; Harris Group Inc. (TINY) ,TINY, $66.09M , 08/10/2015 , Jun 2015 , $n/a , 0 , $0.1 ,n/a
Harvest Capital Credit Corporation (HCAP) ,HCAP, $75.06M , 08/10/2015 , Jun 2015 , $0.32 , 3 , $0.33 ,3.13%
Hawaiian Electric Industries Inc. (HE) ,HE, $3.16B , 08/10/2015 , Jun 2015 , $0.45 , 1 , $0.39 ,-13.33%
Helios and Matheson Analytics Inc (HMNY) ,HMNY, $4.99M , 08/10/2015 , Jun 2015 , $n/a , 0 , $0.03 ,n/a
Hertz Global Holdings Inc (HTZ) ,HTZ, $8.91B , 08/10/2015 , Jun 2015 , $0.22 , 3 , $0.19 ,-13.64%
Hibernia Bancorp Inc. (HIBE) ,HIBE, n/a , 08/10/2015 , Jun 2015 , $n/a , 0 , $0.06 ,n/a
Highpower International Inc (HPJ) ,HPJ, $41.53M , 08/10/2015 , Jun 2015 , $n/a , 0 , $0.11 ,n/a
Horizon Global Corporation (HZN) ,HZN, $157.14M , 08/10/2015 , Jun 2015 , $0.36 , 2 , $0.3 ,-16.67%
Hospitality Properites Trust (HPT) ,HPT, $4.07B , 08/10/2015 , Jun 2015 , $0.97 , 3 , $0.98 ,1.03%
Howard Hughes Corporation (The) (HHC) ,The, $4.99B , 08/10/2015 , Jun 2015 , $n/a , 0 , $0.12 ,n/a
Iconix Brand Group Inc. (ICON) ,ICON, $706.06M , 08/10/2015 , Jun 2015 , $0.68 , 3 , $0.45 ,-33.82%
ICU Medical Inc. (ICUI) ,ICUI, $1.7B , 08/10/2015 , Jun 2015 , $0.56 , 2 , $0.85 ,51.79%
Ignyta Inc. (RXDX) ,RXDX, $320.26M , 08/10/2015 , Jun 2015 , $-0.65 , 2 , $-0.51 ,-21.54%
Imation Corporation (IMN) ,IMN, $86.02M , 08/10/2015 , Jun 2015 , $-0.45 , 2 , $-0.39 ,-13.33%
Impax Laboratories Inc. (IPXL) ,IPXL, $2.67B , 08/10/2015 , Jun 2015 , $0.35 , 5 , $0.34 ,-2.86%
Information Services Group Inc. (III) ,III, $141.38M , 08/10/2015 , Jun 2015 , $0.05 , 4 , $0.05 ,0%
Inovio Pharmaceuticals Inc. (INO) ,INO, $481.02M , 08/10/2015 , Jun 2015 , $-0.05 , 2 , $-0.1 ,100%
Internationa Flavors &amp; Fragrances Inc. (IFF) ,IFF, $9.27B , 08/10/2015 , Jun 2015 , $1.35 , 5 , $1.36 ,0.74%
Intrexon Corporation (XON) ,XON, $3.93B , 08/10/2015 , Jun 2015 , $-0.13 , 3 , $-0.25 ,92.31%
iPass Inc. (IPAS) ,IPAS, $54.78M , 08/10/2015 , Jun 2015 , $n/a , 0 , $-0.05 ,n/a
Jacksonville Bancorp Inc. (JAXB) ,JAXB, $102.25M , 08/10/2015 , Jun 2015 , $n/a , 0 , $0.54 ,n/a
JP Energy Partners LP (JPEP) ,JPEP, $283.77M , 08/10/2015 , Jun 2015 , $-0.09 , 3 , $-0.13 ,44.44%
KaloBios Pharmaceuticals Inc. (KBIO) ,KBIO, $7.84M , 08/10/2015 , Jun 2015 , $-1.68 , 1 , $-1.46 ,-13.1%
Kandi Technologies Group Inc. (KNDI) ,KNDI, $449.83M , 08/10/2015 , Jun 2015 , $n/a , 0 , $0.1 ,n/a
Karyopharm Therapeutics Inc. (KPTI) ,KPTI, $466.03M , 08/10/2015 , Jun 2015 , $-0.78 , 2 , $-0.92 ,17.95%
Kindred Biosciences Inc. (KIN) ,KIN, $105.69M , 08/10/2015 , Jun 2015 , $-0.42 , 2 , $-0.35 ,-16.67%
Kite Pharma Inc. (KITE) ,KITE, $3.12B , 08/10/2015 , Jun 2015 , $-0.35 , 1 , $-0.48 ,37.14%
Landauer Inc. (LDR) ,LDR, $382.57M , 08/10/2015 , Jun 2015 , $0.34 , 1 , $0.42 ,23.53%
Liberator Medical Holdings Inc. (LBMH) ,LBMH, $127.76M , 08/10/2015 , Jun 2015 , $0.04 , 1 , $0.03 ,-25%
Lion Biotechnologies Inc. (LBIO) ,LBIO, $315.24M , 08/10/2015 , Jun 2015 , $-0.17 , 3 , $-0.14 ,-17.65%
Live Nation Entertainment Inc. (LYV) ,LYV, $5.53B , 08/10/2015 , Jun 2015 , $0.06 , 5 , $0.06 ,0%
Macro Bank Inc. (BMA) ,BMA, $3.67B , 08/10/2015 , Jun 2015 , $1.72 , 2 , $1.55 ,-9.88%
magicJack VocalTec Ltd (CALL) ,CALL, $191.56M , 08/10/2015 , Jun 2015 , $0.22 , 1 , $0.3 ,36.36%
MagneGas Corporation (MNGA) ,MNGA, $48.22M , 08/10/2015 , Jun 2015 , $-0.01 , 1 , $-0.05 ,400%
MannKind Corporation (MNKD) ,MNKD, $1.57B , 08/10/2015 , Jun 2015 , $-0.08 , 3 , $-0.07 ,-12.5%
MaxLinear Inc (MXL) ,MXL, $808.42M , 08/10/2015 , Jun 2015 , $0.13 , 2 , $0.1 ,-23.08%
McDermott International Inc. (MDR) ,MDR, $1.15B , 08/10/2015 , Jun 2015 , $-0.04 , 9 , $0.12 ,-400%
Medgenics Inc. (MDGN) ,MDGN, $243.17M , 08/10/2015 , Jun 2015 , $-0.34 , 1 , $-0.28 ,-17.65%
Medley Capital Corporation (MCC) ,MCC, $431.88M , 08/10/2015 , Jun 2015 , $0.31 , 6 , $0.3 ,-3.23%
Merrimack Pharmaceuticals Inc. (MACK) ,MACK, $1.12B , 08/10/2015 , Jun 2015 , $-0.28 , 3 , $-0.21 ,-25%
Merus Labs International Inc. (MSLI) ,MSLI, $133.92M , 08/10/2015 , Jun 2015 , $0.02 , 1 , $-0.01 ,-150%
Mexco Energy Corporation (MXC) ,MXC, $5.91M , 08/10/2015 , Jun 2015 , $n/a , 0 , $-0.16 ,n/a
Mindray Medical International Limited (MR) ,MR, $2.82B , 08/10/2015 , Jun 2015 , $0.46 , 2 , $0.39 ,-15.22%
Model N Inc. (MODN) ,MODN, $265.75M , 08/10/2015 , Jun 2015 , $-0.2 , 3 , $-0.19 ,-5%
Monroe Capital Corporation (MRCC) ,MRCC, $184.38M , 08/10/2015 , Jun 2015 , $0.36 , 5 , $0.43 ,19.44%
Motorcar Parts of America Inc. (MPAA) ,MPAA, $607.08M , 08/10/2015 , Jun 2015 , $0.37 , 1 , $0.42 ,13.51%
MRV Communications Inc. (MRVC) ,MRVC, $87.58M , 08/10/2015 , Jun 2015 , $n/a , 0 , $-0.01 ,n/a
Multi-Color Corporation (LABL) ,LABL, $1.31B , 08/10/2015 , Jun 2015 , $0.79 , 2 , $0.91 ,15.19%
Nanosphere Inc. (NSPH) ,NSPH, $12.77M , 08/10/2015 , Jun 2015 , $-1.12 , 1 , $-2.25 ,100.89%
National Storage Affiliates Trust (NSA) ,NSA, $355.62M , 08/10/2015 , Jun 2015 , $0.21 , 5 , $0.22 ,4.76%
Nature's Sunshine Products Inc. (NATR) ,NATR, $227.85M , 08/10/2015 , Jun 2015 , $0.18 , 1 , $0.19 ,5.56%
Nephros Inc. (NEPH) ,NEPH, n/a , 08/10/2015 , Jun 2015 , $n/a , 0 , $-0.06 ,n/a
Neuralstem Inc. (CUR) ,CUR, $102.8M , 08/10/2015 , Jun 2015 , $-0.06 , 2 , $-0.06 ,-0%
New Residential Investment Corp. (NRZ) ,NRZ, $2.83B , 08/10/2015 , Jun 2015 , $0.46 , 3 , $0.45 ,-2.17%
NGL ENERGY PARTNERS LP (NGL) ,NGL, $1.96B , 08/10/2015 , Jun 2015 , $-0.12 , 5 , $-0.56 ,366.67%
Nordic American Tankers Limited (NAT) ,NAT, $1.35B , 08/10/2015 , Jun 2015 , $0.35 , 4 , $0.35 ,0%
Northwest Biotherapeutics Inc. (NWBO) ,NWBO, $390.07M , 08/10/2015 , Jun 2015 , $-0.32 , 1 , $-0.54 ,68.75%
Novavax Inc. (NVAX) ,NVAX, $1.98B , 08/10/2015 , Jun 2015 , $-0.09 , 4 , $-0.08 ,-11.11%
Nuverra Environmental Solutions Inc. (NES) ,NES, $46.63M , 08/10/2015 , Jun 2015 , $-0.56 , 6 , $-0.67 ,19.64%
OCI Partners LP (OCIP) ,OCIP, $772.54M , 08/10/2015 , Jun 2015 , $0.44 , 1 , $0.16 ,-63.64%
Ocular Therapeutix Inc. (OCUL) ,OCUL, $197.26M , 08/10/2015 , Jun 2015 , $n/a , 0 , $-0.45 ,n/a
Old Point Financial Corporation (OPOF) ,OPOF, $79.34M , 08/10/2015 , Jun 2015 , $n/a , 0 , $0.26 ,n/a
Omeros Corporation (OMER) ,OMER, $487.97M , 08/10/2015 , Jun 2015 , $-0.48 , 2 , $-0.37 ,-22.92%
OncoMed Pharmaceuticals Inc. (OMED) ,OMED, $662.87M , 08/10/2015 , Jun 2015 , $-0.76 , 1 , $-0.72 ,-5.26%
Organovo Holdings Inc. (ONVO) ,ONVO, $284.67M , 08/10/2015 , Jun 2015 , $-0.1 , 3 , $-0.1 ,-0%
Ovascience Inc. (OVAS) ,OVAS, $390.46M , 08/10/2015 , Jun 2015 , $-0.65 , 5 , $-0.64 ,-1.54%
Overseas Shipholding Group Inc. (OSGB) ,OSGB, $24.1M , 08/10/2015 , Jun 2015 , $n/a , 0 , $0.11 ,n/a
Owens Realty Mortgage Inc. (ORM) ,ORM, $148.1M , 08/10/2015 , Jun 2015 , $n/a , 0 , $0.24 ,n/a
Papa Murphy's Holdings Inc. (FRSH) ,FRSH, $236.92M , 08/10/2015 , Jun 2015 , $0.09 , 5 , $0.09 ,0%
